29.6516344,-82.3248262
41.3476789311,-73.4514061733
42.9331308822,-78.75293654
30.41275364,-87.2098405667
41.5227277683,-90.5410787241
38.8813958,-94.8191285
44.2601702822,-88.4138840378
40.2194914023,-74.7935844977
55.7483495182,37.6238504182
36.7477272,-119.7723661
42.195567207,-71.1867695767
41.243690693,-73.0647814674
47.2983682907,-122.36173786
33.8830840395,-117.563957833
33.9725748214,-118.168370667
26.4888424714,-80.0700818714
3.13427592143,101.675559869
38.9716689,-95.2352501
40.1138411,-88.2367026143
42.434621381,-71.4507142143
34.0775016738,-84.0464900333
38.6101854024,-90.5517497738
45.4277174119,-122.789654569
31.9685988,-99.9018131
42.6142514244,-71.1238334561
41.079273,-85.1393513
33.604978652,-86.6369663411
30.4948140268,-97.6674049366
42.6772062475,-73.751230325
36.359582685,-94.179476005
36.973905175,-122.020079637
40.1672413025,-75.1301481225
40.49620266,-88.99246486
33.362778,-112.168611
38.0529279625,-122.276567105
40.5255315949,-74.6474131692
52.5234051,13.4113999
42.2549394487,-71.449731159
39.4177846205,-76.5977886615
35.9250637,-86.8688899
39.7359429795,-75.5505086385
41.6218424103,-87.7797234
51.045,-114.0572222
45.4010912895,-75.7051333684
26.1388437868,-80.3343468368
41.2183379947,-73.9347954842
28.0382682737,-81.9478057947
40.2735251,-76.8905458658
42.5606268974,-71.2227763526
38.9818042895,-76.4996073974
39.0956106892,-76.8881444054
42.259057073,-71.7908365459
47.8052920108,-122.344463373
40.1004283838,-83.1100312676
34.7514357595,-92.2848499243
40.7667936278,-73.0623110667
-0.789275,113.921327
39.71222905,-86.3767605722
28.0654871667,-80.5993049111
44.8994369333,-93.6290790944
29.9867312917,-90.2039336556
42.9895155361,-71.4658843528
41.7068693,-73.9256479722
42.2985620057,-88.27068894
47.5317897257,-122.028410329
40.1304704629,-82.9411098857
40.9604889971,-72.2086191457
39.4130433118,-77.4112680382
42.6526391382,-83.0084165088
39.9186171912,-75.3381714529
42.4392219676,-82.9152793647
39.3310494441,-74.5753354824
34.7303688,-86.5861037
33.5095943,-117.165718494
38.3047222,-122.2988889
42.0166667,-94.3766667
41.5062953765,-73.08288425
43.0164474294,-88.2321349
34.1014873,-84.5193754
29.2111177303,-81.0235402152
34.2257255,-77.9447102
38.4409558182,-122.716739533
33.3703197,-112.5837766
27.8005828,-97.396381
41.2741740909,-73.8462644727
-8.66436294545,115.211340188
25.2644444,55.3116667
35.5477464606,-80.8283893576
42.1353429312,-71.4370658625
40.6156626906,-75.36652545
35.0456297,-85.3096801
32.4619138719,-84.9889333906
42.101790225,-75.9255298375
39.5655266186,-104.796156453
34.0986573656,-117.355809122
43.1835389594,-87.9564076344
20.6762822937,-103.347315313
3.5848877375,98.67732915
38.0317136,-84.4951359
46.7802946548,-92.1008330452
34.2659,-119.258366
52.3729639903,4.89231722258
48.7595529,-122.4882249
40.3041310903,-74.3125253806
40.7935000452,-77.857595071
40.8803139323,-73.0781473581
44.6646869742,-93.2282841645
39.961863371,-75.6021381419
26.6440687097,-81.8733119742
14.5944461258,121.015826494
40.1631208129,-105.106372132
41.4741657226,-81.5239744581
38.62457134,-121.298144653
39.9625984,-76.727745
39.94187741,-74.1481392333
39.0558235,-95.6890185
42.2817795133,-71.58480652
42.2530480733,-83.17962893
33.9323080533,-83.9922039933
33.5689814033,-84.3290716233
38.9985425966,-76.813618669
34.0050079,-118.8100893
39.024605131,-84.5856282069
21.3778098414,-158.003045134
38.0293059,-78.4766781
30.6442647897,-96.3489137586
36.2561300448,-94.1243123241
28.3297016724,-80.6728876966
27.3364347,-82.5306527
33.8333716,-111.9507042
36.1987264,-86.5878606357
25.8456722643,-80.3188905964
39.3565774429,-84.4973694143
42.058436,-70.1786374
41.6056416607,-88.2038183179
42.1923157893,-88.29305955
32.7253248,-114.624397
42.4439614,-76.5018807
46.729553,-94.6858998
-33.8606304286,151.204775929
40.3731594393,-74.51987565
42.8932504214,-87.863381425
45.6387281,-122.6614861
35.8456213,-86.39027
33.5778631,-101.8551665
40.4196225464,-79.8507862
40.5116828821,-80.1961084107
61.2180556,-149.9002778
37.6594499444,-77.5133409741
46.8768199222,-96.7872943778
41.3580708,-72.1052785556
42.7261309,-87.7828523
36.0998596,-80.244216
31.230393,121.473704
-33.4257406407,-70.5707398593
36.0572773889,-94.1658606556
41.5311774889,-87.4926533852
40.0289868111,-76.3163172889
45.5223169,-122.411026963
43.4515758148,-80.4999384815
29.6195397923,-95.6319761385
39.6945237885,-75.7521574923
18.4339505077,-66.1107003269
-34.6119959577,-58.3718653577
41.9981228231,-91.6697868692
-7.79746918462,110.366031742
42.1292241,-80.085059
40.1210773538,-75.4908632731
40.6940440923,-89.5908347538
41.2033216,-77.1945247
47.6587802,-117.4260466
33.2078221115,-97.1251833654
40.2862357385,-111.688920623
37.2136113231,-93.2966431038
32.9398771115,-96.5904837115
40.6294525,-75.49198334
42.087314624,-88.284168884
30.282790376,-81.395321336
34.6100243,-112.315721
41.712166196,-71.433390084
41.605020956,-87.903899084
40.290735404,-75.132053236
42.062429216,-71.198006748
43.074149144,-70.772261672
44.0247062,-88.5426136
38.7809192917,-90.534779225
39.755543,-105.2210997
41.5898431167,-83.6716027833
40.6473882708,-74.602102525
30.0080668292,-95.2366504625
36.59689935,-121.892799779
37.9753390208,-121.737315163
28.6641521875,-81.1904694042
41.3805865833,-81.4496983417
45.5254108,-122.976122233
39.3722121,-104.8560902
39.3460977304,-76.4911708609
41.1691865609,-81.4073446696
43.5521160609,-79.6279655043
38.7289405739,-75.0896012696
32.0595018783,34.788656713
41.6813781391,-91.5701626304
41.00527,28.97696
38.5966977348,-122.857686835
45.4086343696,-122.630708961
43.1900976826,-70.8673582174
40.4206875913,-86.8895384652
-37.8090540565,144.966681387
39.5872222,-78.8425
47.0389673727,-122.904727245
43.1373693591,-77.4511946136
41.3638627182,-81.5870070227
43.2072670182,-88.1173260909
35.4087517,-80.579511
25.673211,-100.309201
39.7433898364,-74.9635050136
35.6005903136,-82.5504359409
33.8282948682,-84.6241471636
43.7844397,-88.7878678
44.5078962364,-88.0276415045
37.6370896727,-120.995097818
34.4235565636,-119.845820482
44.0216306,-92.4698992
36.9989217591,-76.3916683091
34.2694474,-118.781482
34.5400242,-112.4685025
35.2219971,-101.8312969
33.8206668619,-116.530053814
-6.18396622381,106.624447167
34.483901,-114.3224548
37.6818745,-121.7680088
36.6777372,-121.6555013
32.8795022,-111.7573521
39.6417680476,-106.562543733
42.8197807905,-73.9378692667
42.3687123381,-87.8883936476
42.284991915,-89.083953605
35.2827524,-120.6596156
34.9530337,-120.4357191
34.2073196,-84.1401926
41.6619105,-83.54837848
38.545003715,-121.738197205
42.63824706,-71.379054085
39.670073315,-84.12874245
44.9428975,-123.0350963
40.63109402,-89.40460156
33.7075805737,-116.237126942
40.8566946211,-74.6114275211
32.216316,-80.752608
41.3376975316,-81.8428690053
22.396428,114.109497
42.1832995316,-88.1248734474
41.3728435421,-71.9548793263
37.4315734,-78.6568942
26.1420358,-81.7948103
53.3428873263,-6.26930292105
41.4477306737,-74.0284128789
34.8697395,-111.7609896
35.6528323,-97.4780954
38.0182689158,-121.851463084
29.9382717474,-93.9207204737
26.2026892053,-98.2316034
38.4087993,-121.3716178
37.9745863333,-87.5566949556
41.1905306667,-111.995420306
38.4565458444,-122.418960178
-6.2474466,107.1484521
41.48290625,-72.8231859722
30.6943566,-88.0430541
30.5174659167,-97.8257521
29.7857853,-95.8243956
42.3516742722,-72.57957465
40.3878639499,-75.951441732
48.4330612,-123.361904533
35.3732921,-119.0187125
47.6057968167,-122.669803617
40.6460622,-111.4979729
21.158964,-86.845937
40.4174554944,-3.7009102
41.8780025,-93.097702
32.6098566,-85.4807825
30.0799405,-95.4171601
37.9577016,-121.2907796
41.4460157647,-75.6680767176
37.1305012,-121.6543901
55.6868261765,12.5899425529
44.7630567,-85.6206317
53.543564,-113.490452
34.6867846,-118.1541632
33.4758669765,-82.0070491294
41.1399814,-104.8202462
-33.0504619,-71.6164515
42.8806425,-71.3272856
43.685271,-79.759924
50.1115118,8.6805059
35.5280783,-108.7425843
36.8252277,-119.7029194
42.115474425,-79.2863677125
43.6808560625,-72.2879520875
44.0581728,-121.3153096
43.0961709,-88.40263155
32.3199396,-106.7636538
41.6418709875,-88.05172695
41.2558453313,-75.8874708938
60.1699538875,24.9377301188
42.7653543125,-78.7826006875
37.2046429,-80.4126892
37.2707022,-76.7074571
9.95896848125,-84.1056328562
41.63459085,-72.6352340375
34.935238425,-82.234904475
42.0598133813,-70.9512573812
38.0411820687,-122.150053263
30.4081673267,-86.5283198533
35.1113603429,-89.7979821214
41.4862008769,-70.5977423615
32.5989600231,-96.8953653615
41.5772242333,-73.415722975
41.2203980364,-73.6666194182
41.61853175,-88.445568175
38.65877915,-76.8856871
39.2494686,-77.1821271
